Lon,Lat,Year,Month,Day,Mag,Depth,Hour,Minute,Second,eventID,pvalue,HFassoc,assocwells
-104.231,31.6502,2021,8,10,1.9,7.1856,15,25,59,texnet2021poys,NaN,0,
-104.265,31.6041,2021,8,10,1.5,7.5969,15,34,41,texnet2021poza,NaN,0,
-104.237,31.6438,2021,8,10,2.3,6.1573,16,6,51,texnet2021ppab,NaN,0,
-104.236,31.6424,2021,8,10,2.3,7.0313,16,18,13,texnet2021ppal,NaN,0,
-104.223,31.6512,2021,8,10,1.6,6.3629,23,34,4,texnet2021ppov,NaN,0,
-104.408,31.6712,2021,8,11,1.8,6.3629,0,52,43,texnet2021pprk,NaN,0,
-104.404,31.674,2021,8,11,1.9,7.0828,1,2,33,texnet2021pprt,NaN,0,
-104.11,31.6124,2021,8,11,1.7,7.3141,2,49,51,texnet2021ppve,NaN,0,
-104.29,31.6499,2021,8,11,2,7.2884,4,1,6,texnet2021ppxq,NaN,0,
-104.403,31.6869,2021,8,11,1.5,6.3629,4,27,1,texnet2021ppym,NaN,0,
-104.237,31.641,2021,8,11,1.5,7.2884,4,40,41,texnet2021ppyy,NaN,0,
-104.118,31.6168,2021,8,11,2.1,6.7743,6,44,41,texnet2021pqda,NaN,0,
-103.882,31.4374,2021,8,11,2,4.3063,9,15,11,texnet2021pqhz,NaN,0,
-104.206,31.5823,2021,8,11,1.6,6.1573,11,12,31,texnet2021pqlw,NaN,0,
-104.212,31.586,2021,8,11,1.6,6.1573,11,25,42,texnet2021pqmh,NaN,0,
-104.207,31.5768,2021,8,11,1.8,6.3629,11,33,26,texnet2021pqmo,NaN,0,
-103.528,31.3838,2021,8,11,1.8,2.3782,15,23,33,texnet2021pqud,NaN,0,
-104.483,31.7181,2021,8,11,1.6,5.7974,15,29,10,texnet2021pqui,NaN,0,
-104.446,31.6646,2021,8,11,1.6,7.5969,16,30,8,texnet2021pqwi,NaN,0,
-104.234,31.6015,2021,8,11,2.4,6.1573,22,23,51,texnet2021pria,NaN,0,
-104.201,31.586,2021,8,11,1.9,6.1573,23,5,56,texnet2021prjk,NaN,0,
-104.109,31.6124,2021,8,11,2.4,7.417,23,6,35,texnet2021prjl,NaN,0,
-101.701,32.4307,2021,8,11,1.6,10.7356,23,14,51,texnet2021prjs,NaN,0,
-103.833,31.7565,2021,8,11,2.4,6.1573,23,29,24,texnet2021prke,NaN,0,
-104.172,31.6193,2021,8,12,1.5,2.1468,1,46,0,texnet2021pror,NaN,0,
-104.405,31.6593,2021,8,12,1.5,9.6536,1,47,46,texnet2021prot,NaN,0,
-103.303,31.0285,2021,8,12,2.2,2.7638,2,24,59,texnet2021prqa,NaN,0,
-103.294,31.0377,2021,8,12,2.9,1.3242,2,25,2,texnet2021prpz,NaN,0,
-103.303,31.012,2021,8,12,1.9,5.129,2,28,21,texnet2021prqb,NaN,0,
-103.312,31.0375,2021,8,12,1.8,3.2008,2,31,24,texnet2021prqe,NaN,0,
-104.327,31.6947,2021,8,12,1.6,8.3168,3,23,53,texnet2021prrx,NaN,0,
-104.298,31.682,2021,8,12,1.5,8.2139,3,32,40,texnet2021prsf,NaN,0,
-104.163,31.5761,2021,8,12,1.9,7.4941,3,53,44,texnet2021prsx,NaN,0,
-104.408,31.685,2021,8,12,1.7,6.6714,5,25,17,texnet2021prvx,NaN,0,
-104.297,31.6765,2021,8,12,1.9,6.1573,5,53,21,texnet2021prwv,NaN,0,
-104.327,31.6929,2021,8,12,1.7,8.5224,6,3,37,texnet2021prxe,NaN,0,
-104.393,31.6658,2021,8,12,1.9,7.4941,6,26,2,texnet2021prxw,NaN,0,
-103.847,31.7537,2021,8,12,1.9,11.0932,10,56,37,texnet2021psgv,NaN,0,
-104.216,31.6429,2021,8,12,1.8,6.6714,16,9,39,texnet2021psre,NaN,0,
-104.414,31.6951,2021,8,12,1.6,7.2884,17,6,1,texnet2021pstb,NaN,0,
-104.204,31.6439,2021,8,12,1.7,6.1573,19,24,11,texnet2021psxp,NaN,0,
-104.308,31.6585,2021,8,12,1.5,6.2087,21,5,7,texnet2021ptay,NaN,0,
-104.263,31.5931,2021,8,13,1.5,6.6714,0,8,5,texnet2021ptgy,NaN,0,
-102.042,31.94,2021,8,13,1.6,11.8606,3,27,32,texnet2021ptnn,NaN,0,
-102.338,31.9418,2021,8,13,1.6,6.5783,4,33,42,texnet2021ptps,NaN,0,
-104.408,31.6795,2021,8,13,1.9,7.4941,6,6,31,texnet2021ptsu,NaN,0,
-104.12,31.6188,2021,8,13,1.5,7.3141,6,47,33,texnet2021ptud,NaN,0,
-103.972,31.6122,2021,8,13,2.1,7.6483,7,51,17,texnet2021ptwf,NaN,0,
-104.211,31.5998,2021,8,13,1.9,6.0544,8,46,5,texnet2021ptyb,NaN,0,
-104.565,31.7381,2021,8,13,1.6,7.1856,10,16,27,texnet2021puba,NaN,0,
-102.101,32.1039,2021,8,13,1.5,7.8744,10,30,52,texnet2021pubm,NaN,0,
-103.28,30.9981,2021,8,13,1.8,8.7281,14,3,15,texnet2021puin,NaN,0,
-103.368,30.9447,2021,8,13,2,3.4065,14,4,37,texnet2021puio,NaN,0,
-103.31,31.0065,2021,8,13,1.6,4.6148,14,7,54,texnet2021puir,NaN,0,
-104.201,31.7768,2021,8,13,1.5,3,14,39,47,texnet2021pujs,NaN,0,
-104.398,31.658,2021,8,13,1.8,8.471,15,40,3,texnet2021pult,NaN,0,
-104.405,31.6805,2021,8,13,1.7,7.4941,15,40,3,texnet2021puls,NaN,0,
-104.541,31.6344,2021,8,13,1.5,7.9054,18,6,35,texnet2021puqn,NaN,0,
-104.108,31.6021,2021,8,13,1.7,9.9621,18,33,25,texnet2021purk,NaN,0,
-104.416,31.6749,2021,8,13,3.4,7.4941,18,52,4,texnet2021pusb,NaN,0,
-104.558,31.5773,2021,8,13,1.9,8.9337,23,2,57,texnet2021pvai,NaN,0,
-104.105,31.6044,2021,8,14,1.7,9.088,4,37,8,texnet2021pvli,NaN,0,
-103.999,31.5995,2021,8,14,2.1,7.7255,5,27,24,texnet2021pvmz,NaN,0,
-104.422,31.6684,2021,8,14,1.6,8.1111,5,33,15,texnet2021pvnd,NaN,0,
-102.154,32.1158,2021,8,14,2.7,6.774,8,14,28,texnet2021pvsn,NaN,0,
-104.42,31.6445,2021,8,14,1.5,9.0366,19,43,58,texnet2021pwpg,NaN,0,
-104.411,31.6804,2021,8,14,2.2,6.6714,20,54,43,texnet2021pwrp,NaN,0,
-104.113,31.6133,2021,8,14,2.2,7.2627,22,15,49,texnet2021pwuf,NaN,0,
-104.143,31.6939,2021,8,14,1.5,8.6252,22,54,29,texnet2021pwvn,NaN,0,
-104.378,31.6595,2021,8,14,1.5,9.6536,23,4,35,texnet2021pwvw,NaN,0,
-104.209,31.632,2021,8,14,1.5,7.8026,23,48,26,texnet2021pwxi,NaN,0,
-103.793,31.6917,2021,8,15,1.7,3,0,1,32,texnet2021pwxt,NaN,0,
-103.222,31.3928,2021,8,15,1.7,3,2,25,58,texnet2021pxcn,NaN,0,
-104.083,31.61,2021,8,15,1.5,7.854,3,53,39,texnet2021pxfk,NaN,0,
-104.265,31.6004,2021,8,15,2,6.8771,4,31,35,texnet2021pxgq,NaN,0,
-104.573,31.5671,2021,8,15,1.6,7.1856,5,8,28,texnet2021pxhw,NaN,0,
-101.793,32.2934,2021,8,15,1.8,7.0185,5,17,7,texnet2021pxid,NaN,0,
-104.265,31.5954,2021,8,15,1.5,10.4248,5,21,5,texnet2021pxih,NaN,0,
-104.212,31.6416,2021,8,15,2.1,6.1059,7,47,51,texnet2021pxnd,NaN,0,
-104.484,31.6569,2021,8,15,1.7,7.2884,8,30,52,texnet2021pxoo,NaN,0,
-104.109,31.6094,2021,8,15,1.5,9.1394,9,16,9,texnet2021pxqa,NaN,0,
-103.615,31.0655,2021,8,15,1.5,8.8309,12,31,8,texnet2021pxwm,NaN,0,
-103.712,32.074,2021,8,15,3.2,7.8283,14,56,21,texnet2021pybe,NaN,0,
-103.615,31.4185,2021,8,15,1.8,11.0932,15,26,23,texnet2021pycg,NaN,0,
-103.556,31.4764,2021,8,15,1.6,0.090186,16,24,33,texnet2021pyee,NaN,0,
-104.118,31.6103,2021,8,15,1.6,6.5686,19,28,12,texnet2021pykf,NaN,0,
-104.104,31.6157,2021,8,15,2.1,7.0056,19,30,21,texnet2021pyki,NaN,0,
-104.546,31.5963,2021,8,15,1.6,9.088,23,13,52,texnet2021pyrr,NaN,0,
-103.649,31.3277,2021,8,15,1.6,11.993,23,42,50,texnet2021pysq,NaN,0,
-104.125,31.6259,2021,8,15,1.5,10.0649,23,57,21,texnet2021pytc,NaN,0,
-102.166,32.1194,2021,8,16,1.6,7.8011,4,15,48,texnet2021pzbq,NaN,0,
-102.079,32.2147,2021,8,16,1.6,7.9967,4,50,9,texnet2021pzcv,NaN,0,
-104.303,31.6553,2021,8,16,2,6.8771,5,25,21,texnet2021pzdy,NaN,0,
-102.169,32.1231,2021,8,16,1.8,7.7032,5,32,10,texnet2021pzed,NaN,0,
-102.169,32.1194,2021,8,16,1.5,7.2631,5,33,49,texnet2021pzeh,NaN,0,
-104.556,31.7212,2021,8,16,1.8,6.4144,6,13,4,texnet2021pzfn,NaN,0,
-104.368,31.6598,2021,8,16,2.3,6.1316,6,44,39,texnet2021pzgo,NaN,0,
-103.378,31.1325,2021,8,16,1.5,0.70718,9,19,44,texnet2021pzlr,NaN,0,
-102.171,32.1176,2021,8,16,2.8,7.8011,9,25,6,texnet2021pzlv,NaN,0,
-102.171,32.1194,2021,8,16,1.5,6.4316,10,4,0,texnet2021pzne,NaN,0,
-104.567,31.7234,2021,8,16,1.6,6.1573,14,16,18,texnet2021pzvl,NaN,0,
-104.178,31.7505,2021,8,16,2.4,7.417,16,43,36,texnet2021qaah,NaN,0,
-104.229,31.608,2021,8,16,1.7,6.5686,23,44,46,texnet2021qaof,NaN,0,
-104.048,31.5134,2021,8,16,1.9,6.1316,23,48,44,texnet2021qaoi,NaN,0,
-104.214,31.5832,2021,8,17,1.5,8.7281,1,6,18,texnet2021qaqx,NaN,0,
-104.211,31.5092,2021,8,17,1.7,3,1,6,19,texnet2021qaqw,NaN,0,
-104.119,31.4867,2021,8,17,1.7,3,2,21,1,texnet2021qatj,NaN,0,
-104.201,31.62,2021,8,17,1.5,11.813,2,39,51,texnet2021qatz,NaN,0,
-104.202,31.5996,2021,8,17,2.2,6.9028,2,46,57,texnet2021qaug,NaN,0,
-104.04,31.5867,2021,8,17,1.8,13.7668,2,50,6,texnet2021qaui,NaN,0,
-104.097,31.6143,2021,8,17,1.8,7.3141,2,50,6,texnet2021qauj,NaN,0,
-104.211,31.5841,2021,8,17,1.5,9.9621,4,22,9,texnet2021qaxj,NaN,0,
-104.413,31.694,2021,8,17,2.3,7.2627,11,48,12,texnet2021qbmc,NaN,0,
-104.109,31.6122,2021,8,17,1.6,9.7564,14,43,50,texnet2021qbrw,NaN,0,
-103.69,31.5356,2021,8,17,1.7,7.237,14,50,18,texnet2021qbsb,NaN,0,
-104.401,31.6743,2021,8,17,2.7,7.2627,20,52,31,texnet2021qcea,NaN,0,
-104.401,31.6603,2021,8,17,1.8,8.7281,20,58,30,texnet2021qcef,NaN,0,
-103.417,30.8462,2021,8,17,1.8,1.8898,21,12,28,texnet2021qcer,NaN,0,
-104.394,31.6667,2021,8,17,2,6.1573,21,57,10,texnet2021qcgf,NaN,0,
-104.41,31.6887,2021,8,17,1.7,5.0261,22,10,11,texnet2021qcgp,NaN,0,
-103.717,32.0722,2021,8,17,2,7.417,22,24,7,texnet2021qcha,NaN,0,
-104.404,31.6667,2021,8,17,1.7,7.3913,22,40,42,texnet2021qchp,NaN,0,
-102.344,31.9711,2021,8,18,1.7,9.2683,1,20,9,texnet2021qcmv,NaN,0,
-104.321,31.6635,2021,8,18,1.5,9.4479,1,36,35,texnet2021qcnj,NaN,0,
-104.292,31.5741,2021,8,18,1.5,3,1,40,14,texnet2021qcno,NaN,0,
-104.315,31.6564,2021,8,18,2.2,6.3887,1,58,42,texnet2021qcod,NaN,0,
-104.349,31.6817,2021,8,18,1.5,9.2422,2,47,10,texnet2021qcps,NaN,0,
-104.369,31.6903,2021,8,18,1.5,10.0135,3,7,0,texnet2021qcqj,NaN,0,
-104.198,31.6444,2021,8,18,1.6,10.939,6,14,58,texnet2021qcwo,NaN,0,
-104.427,31.6472,2021,8,18,1.9,6.1573,6,38,27,texnet2021qcxi,NaN,0,
-104.26,31.5871,2021,8,18,1.5,3,7,52,49,texnet2021qczu,NaN,0,
-103.83,31.7647,2021,8,18,1.7,6.1573,7,54,53,texnet2021qczw,NaN,0,
-103.715,31.8141,2021,8,18,1.6,2.1982,7,54,54,texnet2021qczx,NaN,0,
-102.02,31.9354,2021,8,18,1.6,11.6894,11,59,30,texnet2021qdhy,NaN,0,
-104.246,31.6079,2021,8,18,2.2,6.8771,14,25,2,texnet2021qdmt,NaN,0,
-100.945,32.8354,2021,8,18,2.3,4.573,17,20,58,texnet2021qdso,NaN,0,
-103.646,31.1271,2021,8,18,1.5,9.6536,17,50,3,texnet2021qdtm,NaN,0,
-103.633,31.1312,2021,8,18,2.1,4.9747,18,4,28,texnet2021qdua,NaN,0,
-104.243,31.6281,2021,8,18,1.6,8.4196,18,54,36,texnet2021qdvq,NaN,0,
-104.404,31.6807,2021,8,18,1.7,6.5429,22,11,37,texnet2021qecd,NaN,0,
-103.676,31.5067,2021,8,18,1.7,12.5329,22,56,30,texnet2021qedp,NaN,0,
-103.639,31.3164,2021,8,19,1.5,9.4479,5,58,30,texnet2021qern,NaN,0,
-104.415,31.6611,2021,8,19,1.8,8.7281,6,29,42,texnet2021qeso,NaN,0,
-104.286,31.6348,2021,8,19,1.5,9.088,6,41,14,texnet2021qesy,NaN,0,
-101.821,32.2842,2021,8,19,2.3,4.4263,8,51,19,texnet2021qexg,NaN,0,
-102.02,31.9391,2021,8,19,1.7,11.3959,8,55,1,texnet2021qexj,NaN,0,
-104.319,31.6573,2021,8,19,2.1,6.5943,10,25,44,texnet2021qfaj,NaN,0,
-104.571,31.6976,2021,8,19,1.5,8.7281,16,10,40,texnet2021qfls,NaN,0,
-104.075,31.6413,2021,8,19,1.5,3,20,2,45,texnet2021qftk,NaN,0,
-104.395,31.6658,2021,8,19,1.5,3,20,54,58,texnet2021qfvc,NaN,0,
-104.098,31.5911,2021,8,19,1.5,9.3451,22,5,43,texnet2021qfxl,NaN,0,
-104.051,31.6046,2021,8,19,1.7,9.705,22,5,44,texnet2021qfxm,NaN,0,
-102.341,31.9427,2021,8,20,1.6,7.2875,0,2,18,texnet2021qgbh,NaN,0,
-104.407,31.6834,2021,8,20,2.9,6.5943,2,3,30,texnet2021qgfh,NaN,0,
-104.227,31.5969,2021,8,20,1.5,8.2139,2,20,35,texnet2021qgfv,NaN,0,
-104.222,31.6245,2021,8,20,1.5,9.6536,2,20,36,texnet2021qgfw,NaN,0,
-104.287,31.643,2021,8,20,1.7,10.0135,3,58,30,texnet2021qgjb,NaN,0,
-104.569,31.7124,2021,8,20,1.5,9.3451,4,9,23,texnet2021qgjl,NaN,0,
-104.28,31.6507,2021,8,20,2.8,7.1599,4,58,50,texnet2021qglb,NaN,0,
-104.105,31.6131,2021,8,20,1.5,8.6252,7,40,25,texnet2021qgqk,NaN,0,
-104.342,31.7252,2021,8,20,2,6.9542,7,55,2,texnet2021qgqw,NaN,0,
-104.124,31.6268,2021,8,20,1.6,7.9054,10,18,12,texnet2021qgvp,NaN,0,
-104.137,31.6194,2021,8,20,1.7,8.0083,11,34,3,texnet2021qgyc,NaN,0,
-104.328,31.5444,2021,8,20,1.8,3,12,45,11,texnet2021qhal,NaN,0,
-104.147,31.5585,2021,8,20,1.9,6.6971,14,53,36,texnet2021qher,NaN,0,
-103.393,30.9595,2021,8,20,2.1,4.2292,18,7,58,texnet2021qhlc,NaN,0,
-104.499,31.6757,2021,8,20,2,8.471,19,24,28,texnet2021qhnr,NaN,0,
-104.103,31.6129,2021,8,20,2.1,7.4684,19,45,49,texnet2021qhoi,NaN,0,
-104.403,31.6798,2021,8,20,2.5,7.2113,20,35,49,texnet2021qhqa,NaN,0,
-104.401,31.6658,2021,8,20,2,6.4658,20,45,53,texnet2021qhqi,NaN,0,
-104.398,31.675,2021,8,20,1.9,7.2884,21,22,58,texnet2021qhrm,NaN,0,
-104.277,31.6454,2021,8,20,1.9,6.1573,23,23,16,texnet2021qhvm,NaN,0,
-103.389,30.979,2021,8,21,2,3.9978,2,24,13,texnet2021qibm,NaN,0,
-104.254,31.606,2021,8,21,2,6.7743,4,22,35,texnet2021qifj,NaN,0,
-104.389,31.6576,2021,8,21,1.8,7.3913,5,8,37,texnet2021qigx,NaN,0,
-103.415,31.5168,2021,8,21,1.9,5.7459,8,18,8,texnet2021qind,NaN,0,
-104.554,31.7235,2021,8,21,1.6,6.8771,9,6,12,texnet2021qios,NaN,0,
-104.473,31.6662,2021,8,21,2.2,6.8771,11,38,6,texnet2021qitt,NaN,0,
-104.485,31.7217,2021,8,21,1.7,7.4427,11,49,23,texnet2021qiuc,NaN,0,
-104.538,31.7246,2021,8,21,1.6,5.8488,11,50,17,texnet2021qiud,NaN,0,
-104.343,31.7231,2021,8,21,1.6,6.4658,17,34,1,texnet2021qjfm,NaN,0,
-104.278,31.6536,2021,8,21,1.8,7.0828,18,38,22,texnet2021qjhp,NaN,0,
-103.981,31.495,2021,8,21,1.6,5.8488,18,50,7,texnet2021qjhz,NaN,0,
-104.511,31.6687,2021,8,21,1.6,8.6252,21,9,53,texnet2021qjmp,NaN,0,
-104.407,31.6781,2021,8,21,3,6.8257,21,20,55,texnet2021qjmz,NaN,0,
-104.413,31.6804,2021,8,21,2,6.1573,22,23,11,texnet2021qjpa,NaN,0,
-104.316,31.6599,2021,8,21,2.3,6.6714,23,57,20,texnet2021qjsd,NaN,0,
-104.32,31.6617,2021,8,22,1.7,6.9799,0,2,20,texnet2021qjsh,NaN,0,
-104.279,31.6557,2021,8,22,2.8,6.5943,0,34,26,texnet2021qjtj,NaN,0,
-104.413,31.6813,2021,8,22,1.5,6.2601,0,53,23,texnet2021qjtz,NaN,0,
-104.28,31.6532,2021,8,22,2.1,6.4144,1,18,1,texnet2021qjuu,NaN,0,
-104.568,31.7225,2021,8,22,1.8,7.2884,2,43,8,texnet2021qjxp,NaN,0,
-104.226,31.6457,2021,8,22,1.6,7.5969,3,52,10,texnet2021qjzx,NaN,0,
-104.413,31.6799,2021,8,22,2.6,7.4427,3,52,22,texnet2021qjzw,NaN,0,
-104.411,31.6749,2021,8,22,1.8,6.7743,4,7,52,texnet2021qkak,NaN,0,
-104.413,31.6712,2021,8,22,1.7,7.6998,4,23,12,texnet2021qkax,NaN,0,
-104.408,31.6666,2021,8,22,1.6,7.5969,4,37,0,texnet2021qkbk,NaN,0,
-104.241,31.6483,2021,8,22,2.2,6.9799,10,5,2,texnet2021qkme,NaN,0,
-104.239,31.6483,2021,8,22,1.7,6.1573,10,13,5,texnet2021qkml,NaN,0,
-100.671,32.7283,2021,8,22,1.7,6.7495,14,2,6,texnet2021qktz,NaN,0,
-104.564,31.717,2021,8,22,2.3,6.1573,16,18,36,texnet2021qkym,NaN,0,
-104.222,31.6448,2021,8,22,2.6,6.3629,17,46,1,texnet2021qlbj,NaN,0,
-104.222,31.6429,2021,8,22,2.3,6.4658,17,55,59,texnet2021qlbs,NaN,0,
-104.061,31.6106,2021,8,22,1.5,6.5686,18,9,58,texnet2021qlce,NaN,0,
-104.444,31.7041,2021,8,22,1.5,6.5686,20,34,21,texnet2021qlgy,NaN,0,
-103.989,31.4959,2021,8,22,1.8,3.3808,22,5,20,texnet2021qljy,NaN,0,
-104.512,31.6613,2021,8,22,1.5,8.3168,23,0,28,texnet2021qllt,NaN,0,
-104.235,31.6493,2021,8,23,1.9,6.5686,0,1,0,texnet2021qlnt,NaN,0,
-104.236,31.6493,2021,8,23,2.2,6.1573,0,7,8,texnet2021qlny,NaN,0,
-104.235,31.6502,2021,8,23,1.8,6.1573,0,8,3,texnet2021qlnz,NaN,0,
-104.238,31.6401,2021,8,23,1.8,6.5686,0,9,31,texnet2021qloa,NaN,0,
-104.173,31.5659,2021,8,23,2.1,8.1111,0,16,22,texnet2021qlog,NaN,0,
-104.235,31.6468,2021,8,23,1.8,6.1316,2,19,13,texnet2021qlsh,NaN,0,
-104.468,31.6414,2021,8,23,2,7.2884,3,36,8,texnet2021qluw,NaN,0,
-104.567,31.7216,2021,8,23,1.7,7.1856,4,25,10,texnet2021qlwm,NaN,0,
-104.396,31.6079,2021,8,23,1.8,6.3629,6,1,53,texnet2021qlzq,NaN,0,
-104.122,31.6177,2021,8,23,1.5,8.3168,7,7,11,texnet2021qmbv,NaN,0,
-104.41,31.6761,2021,8,23,2,6.4401,7,19,45,texnet2021qmcg,NaN,0,
-104.101,31.6161,2021,8,23,1.8,7.2627,8,55,8,texnet2021qmfj,NaN,0,
-104.209,31.5924,2021,8,23,1.7,7.2884,9,48,0,texnet2021qmhb,NaN,0,
-104.15,31.5569,2021,8,23,1.9,7.3913,15,34,57,texnet2021qmso,NaN,0,
-103.975,31.5061,2021,8,23,1.6,5.3346,15,54,9,texnet2021qmte,NaN,0,
-104.115,31.6103,2021,8,23,2.2,7.0828,17,9,4,texnet2021qmvr,NaN,0,
-102.091,32.1066,2021,8,23,1.5,8.9749,17,25,0,texnet2021qmwe,NaN,0,
-104.396,31.6667,2021,8,23,1.7,7.8026,18,23,37,texnet2021qmyb,NaN,0,
-104.467,31.6341,2021,8,23,1.8,7.1856,19,11,47,texnet2021qmzs,NaN,0,
-102.134,32.4014,2021,8,23,2.3,10.4911,20,26,5,texnet2021qncf,NaN,0,
-103.34,31.066,2021,8,24,2.1,3.5093,7,15,48,texnet2021qnxo,NaN,0,
-104.472,31.6515,2021,8,24,1.8,6.6714,7,28,26,texnet2021qnya,NaN,0,
-103.331,31.0697,2021,8,24,2.2,5.1033,10,28,4,texnet2021qody,NaN,0,
-102.069,32.428,2021,8,24,1.6,10.0754,14,14,31,texnet2021qolk,NaN,0,
-104.118,31.6154,2021,8,24,1.8,7.6483,16,7,1,texnet2021qopd,NaN,0,
-104.142,31.7028,2021,8,24,2.7,6.6457,17,55,41,texnet2021qoss,NaN,0,
-104.11,31.6168,2021,8,24,1.7,6.9799,22,11,16,texnet2021qpbd,NaN,0,
-104.096,31.6125,2021,8,24,1.7,7.8283,22,50,38,texnet2021qpcl,NaN,0,
-104.227,31.6447,2021,8,25,2.1,7.4941,0,16,15,texnet2021qpfg,NaN,0,
-101.813,32.2897,2021,8,25,1.5,6.1871,0,56,36,texnet2021qpgp,NaN,0,
-102.154,32.1158,2021,8,25,1.8,6.8718,5,1,35,texnet2021qpor,NaN,0,
-104.107,31.6113,2021,8,25,1.6,7.6998,5,59,50,texnet2021qpqp,NaN,0,
-104.56,31.7216,2021,8,25,1.5,6.8771,7,18,32,texnet2021qpte,NaN,0,
-103.967,31.6157,2021,8,25,1.7,8.1882,10,42,21,texnet2021qpzy,NaN,0,
-102.021,31.94,2021,8,25,1.7,11.616,10,51,42,texnet2021qqag,NaN,0,
-104.215,31.6374,2021,8,25,1.8,7.1856,13,42,41,texnet2021qqfw,NaN,0,
-104.394,31.6713,2021,8,25,2.3,7.2884,14,40,30,texnet2021qqhu,NaN,0,
-104.394,31.6677,2021,8,25,2,7.8026,15,54,28,texnet2021qqkf,NaN,0,
-104.507,31.6053,2021,8,25,1.8,8.8309,16,32,39,texnet2021qqlm,NaN,0,
-101.668,32.4847,2021,8,25,1.9,11.5916,17,42,36,texnet2021qqnu,NaN,0,
-104.395,31.6713,2021,8,25,1.7,7.6998,21,37,12,texnet2021qqvo,NaN,0,
-101.669,32.4857,2021,8,25,1.9,11.078,22,55,20,texnet2021qqyc,NaN,0,
-104.408,31.6777,2021,8,26,1.7,6.1573,4,53,24,texnet2021qrjy,NaN,0,
-104.217,31.6475,2021,8,26,2.2,6.1573,6,12,55,texnet2021qrmn,NaN,0,
-104.129,31.6224,2021,8,26,1.6,6.8,9,13,28,texnet2021qrsm,NaN,0,
-104.268,31.6491,2021,8,26,1.6,6.1573,9,51,5,texnet2021qrts,NaN,0,
-104.277,31.6417,2021,8,26,2.2,6.6714,12,0,1,texnet2021qrya,NaN,0,
-104.275,31.6472,2021,8,26,2.1,7.1856,12,5,9,texnet2021qrye,NaN,0,
-104,31.4998,2021,8,26,1.9,5.3089,12,25,42,texnet2021qryv,NaN,0,
-104.276,31.6463,2021,8,26,1.5,7.8026,12,32,7,texnet2021qrza,NaN,0,
-104.219,31.6301,2021,8,26,1.5,7.8026,14,39,55,texnet2021qsdg,NaN,0,
-104.399,31.6695,2021,8,26,1.5,8.7281,14,41,33,texnet2021qsdi,NaN,0,
-103.694,31.5251,2021,8,26,2.3,7.1856,21,14,25,texnet2021qsqg,NaN,0,
-103.667,31.5067,2021,8,26,1.7,5.2318,21,17,28,texnet2021qsqk,NaN,0,
-104.135,31.695,2021,8,26,1.6,6.8514,21,39,41,texnet2021qsrc,NaN,0,
-103.302,31.1204,2021,8,27,1.6,2.8666,0,39,54,texnet2021qsxb,NaN,0,
-103.841,31.761,2021,8,27,2.1,6.4658,1,48,7,texnet2021qszh,NaN,0,
-103.839,31.7615,2021,8,27,1.8,6.2087,2,53,18,texnet2021qtbl,NaN,0,
-104.276,31.6098,2021,8,27,2.1,7.0056,4,9,54,texnet2021qtdz,NaN,0,
-104.459,31.6819,2021,8,27,1.5,6.1573,5,21,34,texnet2021qtgi,NaN,0,
-104.031,31.9728,2021,8,27,1.7,8.2139,6,48,10,texnet2021qtjf,NaN,0,
-104.275,31.6095,2021,8,27,2,6.1573,7,51,57,texnet2021qtlh,NaN,0,
-104.284,31.6529,2021,8,27,1.7,6.2344,8,7,59,texnet2021qtlv,NaN,0,
-104.381,31.6788,2021,8,27,2.3,6.6714,8,45,50,texnet2021qtnb,NaN,0,
-104.38,31.6668,2021,8,27,1.8,6.7743,11,16,38,texnet2021qtsb,NaN,0,
-104.334,31.6561,2021,8,27,1.6,7.9054,14,47,40,texnet2021qtza,NaN,0,
-102.344,31.9766,2021,8,27,1.5,8.388,15,4,1,texnet2021qtzo,NaN,0,
-104.145,31.5514,2021,8,27,1.7,7.0828,16,12,26,texnet2021qubv,NaN,0,
-104.219,31.6314,2021,8,27,1.6,6.4144,16,32,7,texnet2021qucl,NaN,0,
-104.396,31.6727,2021,8,27,2.6,7.4427,19,55,35,texnet2021quje,NaN,0,
-104.391,31.6695,2021,8,27,2,7.8026,19,58,21,texnet2021quji,NaN,0,
-104.13,31.6234,2021,8,27,1.5,7.0056,20,26,33,texnet2021quke,NaN,0,
-104.231,31.5583,2021,8,27,1.8,3,22,25,31,texnet2021quod,NaN,0,
-103.969,31.6074,2021,8,28,2,6.7486,4,26,47,texnet2021qvaa,NaN,0,
-103.966,31.6182,2021,8,28,2.3,6.5686,5,5,53,texnet2021qvbi,NaN,0,
-102.315,31.9244,2021,8,28,1.6,7.1897,6,39,14,texnet2021qvek,NaN,0,
-104.204,31.6223,2021,8,28,1.5,9.4993,6,54,45,texnet2021qvex,NaN,0,
-104.447,31.6664,2021,8,28,1.8,8.7281,7,59,55,texnet2021qvhb,NaN,0,
-104.098,31.6157,2021,8,28,2.1,7.5712,8,24,23,texnet2021qvhw,NaN,0,
-104.004,31.5574,2021,8,28,1.7,3,8,52,6,texnet2021qviu,NaN,0,
-103.966,31.6148,2021,8,28,1.6,7.6226,8,52,7,texnet2021qviv,NaN,0,
-103.957,31.6162,2021,8,28,2.2,7.1599,9,18,2,texnet2021qvjo,NaN,0,
-103.54,31.2749,2021,8,28,2,5.2575,10,52,19,texnet2021qvmt,NaN,0,
