max_cc cc_shift dlnA mstalta length start end center mode
 0.834329 -4.0  0.622887  0.009504   464  2443  4763  3603 0
 0.831501 -4.0  0.624379  0.009504   485  2443  4867  3655 0
 0.421279 -3264.0  0.143428  0.009504   812  2443  6504  4473 0
 0.839053 -5.0  0.632064  0.009504   412  2443  4503  3473 0
 0.450514 -3264.0  0.107320  0.009504   743  2443  6160  4301 0
 0.857624 -5.0  0.690530  0.009504   320  2443  4041  3242 0
 0.386989 -3264.0  0.166612  0.009504   924  2443  7065  4754 0
 0.361948 -3264.0  0.159770  0.009504   958  2443  7233  4838 0
 0.882993 -6.0  0.784779  0.013506   165  2443  3267  2855 0
 0.868482 -5.0  0.804523  0.009504   209  2443  3489  2966 0
 0.825293 -4.0  0.627723  0.009504   543  2443  5156  3799 0
 0.876024 -6.0  0.797470  0.009504   187  2443  3377  2910 0
 0.413936 -3264.0  0.153227  0.009504   832  2443  6603  4523 0
 0.831524 -4.0  0.626039  0.009504   507  2443  4979  3711 0
 0.974081 -6.0  0.724861  0.255142    92  2443  2905  2674 0
 0.277306 -4740.0  0.030284  0.009504  1011  2443  7499  4971 0
 0.448466 -3264.0  0.108098  0.009504   727  2443  6079  4261 0
 0.817747 -4.0  0.627114  0.009504   574  2443  5313  3878 0
 0.433787 -3264.0  0.121192  0.009504   766  2443  6271  4357 0
 0.885990 -6.0  0.781846  0.029564   152  2443  3204  2823 0
 0.857134 -4.0  0.699211  0.009504   279  2443  3837  3140 0
 0.789308 -4.0  0.597815  0.009504   620  2443  5541  3992 0
 0.920922 -6.0  0.754898  0.029564   122  2443  3051  2747 0
 0.426910 -3264.0  0.122002  0.009504   790  2443  6395  4419 0
 0.941509 -8.0  0.470251  1.000000    22  2443  2552  2497 0
 0.402901 -3264.0  0.163895  0.009504   875  2443  6816  4629 0
 0.407014 -3264.0  0.152073  0.009504   810  2552  6603  4577 0
 0.839191 -4.0  0.632307  0.009504   362  2552  4361  3456 0
 0.831071 -4.0  0.627423  0.009504   485  2552  4979  3765 0
 0.817185 -4.0  0.628489  0.009504   552  2552  5313  3932 0
 0.857451 -4.0  0.692719  0.009504   298  2552  4041  3296 0
 0.882856 -6.0  0.788976  0.013506   143  2552  3267  2909 0
 0.868475 -5.0  0.808865  0.009504   187  2552  3489  3020 0
 0.975019 -6.0  0.728531  1.000000    71  2552  2905  2728 1
 0.921195 -6.0  0.758826  0.029564   100  2552  3051  2801 0
 0.426611 -3264.0  0.119849  0.009504   744  2552  6271  4411 0
 0.831044 -4.0  0.625753  0.009504   463  2552  4867  3709 0
 0.875844 -6.0  0.801775  0.009504   165  2552  3377  2964 0
 0.833894 -4.0  0.624252  0.009504   442  2552  4763  3657 0
 0.419793 -3264.0  0.120678  0.009504   769  2552  6395  4473 0
 0.788503 -4.0  0.598908  0.009504   598  2552  5541  4046 0
 0.812516 -4.0  0.622602  0.009504   575  2552  5425  3988 0
 0.414307 -3264.0  0.142222  0.009504   790  2552  6504  4528 0
 0.278296 -4739.0  0.029138  0.009504   989  2552  7499  5025 0
 0.380190 -3264.0  0.165546  0.009504   903  2552  7065  4808 0
 0.505221 -7.0  0.302787  0.009504   648  2552  5794  4173 0
 0.396069 -3264.0  0.162804  0.009504   853  2552  6816  4684 0
 0.355232 -3264.0  0.158706  0.009504   936  2552  7233  4892 0
 0.441152 -3264.0  0.106661  0.009504   705  2552  6079  4315 0
 0.856987 -4.0  0.701550  0.009504   257  2552  3837  3194 0
 0.824792 -4.0  0.629112  0.009504   521  2552  5156  3854 0
 0.443255 -3264.0  0.105888  0.009504   722  2552  6160  4356 0
 0.885882 -6.0  0.786016  0.029564   130  2552  3204  2878 0
 0.838609 -4.0  0.633536  0.009504   390  2552  4503  3527 0
 0.634808  1.0  0.474809  0.009504   482  2905  5313  4109 0
 0.423158 121.0 -0.189681  0.009504   651  2905  6160  4532 0
 0.627910  1.0  0.462136  0.009504   504  2905  5425  4165 0
 0.269133 -42.0 -0.156224  0.009504   919  2905  7499  5202 0
 0.657821  1.0  0.460751  0.009504   392  2905  4867  3886 0
 0.348936 -2310.0 -0.054551  0.009504   832  2905  7065  4985 0
 0.648526  1.0  0.473863  0.009504   450  2905  5156  4030 0
 0.358425 -2310.0 -0.086426  0.009504   740  2905  6603  4754 0
 0.661470  0.0  0.472069  0.009504   320  2905  4503  3704 0
 0.364317 -2310.0 -0.106062  0.009504   720  2905  6504  4704 0
 0.408527 -2310.0 -0.156689  0.009504   673  2905  6271  4588 0
 0.650970  3.0  0.635844  0.009504   186  2905  3837  3371 0
 0.665134  1.0  0.455735  0.009504   372  2905  4763  3834 0
 0.322087 -2310.0 -0.056584  0.009504   866  2905  7233  5069 0
 0.658253  0.0  0.466695  0.009504   415  2905  4979  3942 0
 0.430598 121.0 -0.191371  0.009504   635  2905  6079  4492 0
 0.586094  1.0  0.413027  0.009504   527  2905  5541  4223 0
 0.660562  2.0  0.613203  0.009504   227  2905  4041  3473 0
 0.661846  0.0  0.465930  0.009504   291  2905  4361  3633 0
 0.389547 -2310.0 -0.150147  0.009504   698  2905  6395  4650 0
 0.356399 -2310.0 -0.063183  0.009504   782  2905  6816  4860 0
 0.418183 -1978.0 -0.047094  0.009504   578  2905  5794  4349 0
 0.374019 -2310.0 -0.120426  0.009504   710  3051  6603  4827 0
 0.428941 -2310.0 -0.197063  0.009504   644  3051  6271  4661 0
 0.735688 -1.0  0.389184  0.009504   290  3051  4503  3777 0
 0.408614 -2310.0 -0.189408  0.009504   669  3051  6395  4723 0
 0.687207  0.0  0.388191  0.009504   475  3051  5425  4238 0
 0.371084 -2310.0 -0.095172  0.009504   753  3051  6816  4933 0
 0.433955 -1978.0 -0.116763  0.009504   549  3051  5794  4422 0
 0.380776 -2310.0 -0.141618  0.009504   691  3051  6504  4777 0
 0.445298 -2310.0 -0.235701  0.009504   606  3051  6079  4565 0
 0.695223  0.0  0.400971  0.009504   452  3051  5313  4182 0
 0.362939 -2310.0 -0.085541  0.009504   803  3051  7065  5058 0
 0.275630 -41.0 -0.178731  0.009504   890  3051  7499  5275 0
 0.735418 -1.0  0.375640  0.009504   342  3051  4763  3907 0
 0.734057  1.0  0.537153  0.009504   157  3051  3837  3444 0
 0.334723 -2310.0 -0.086516  0.009504   836  3051  7233  5142 0
 0.440648 -2310.0 -0.233470  0.009504   622  3051  6160  4605 0
 0.726333 -1.0  0.389184  0.009504   386  3051  4979  4015 0
 0.712080  0.0  0.398585  0.009504   421  3051  5156  4103 0
 0.726648 -1.0  0.381767  0.009504   363  3051  4867  3959 0
 0.743275  0.0  0.521339  0.009504   198  3051  4041  3546 0
 0.640070  0.0  0.338779  0.009504   498  3051  5541  4296 0
 0.737626 -1.0  0.380753  0.009504   262  3051  4361  3706 0
 0.819125 -2.0  0.297960  0.009504   260  3204  4503  3853 0
 0.454234 -2309.0 -0.274921  0.009504   591  3204  6160  4682 0
 0.418938 -2309.0 -0.226291  0.009504   638  3204  6395  4799 0
 0.381406 -2309.0 -0.152119  0.009504   680  3204  6603  4903 0
 0.803576 -1.0  0.295837  0.009504   333  3204  4867  4035 0
 0.814358 -1.0  0.288348  0.009504   312  3204  4763  3983 0
 0.281742 -41.0 -0.199165  0.009504   859  3204  7499  5351 0
 0.369073 -2309.0 -0.114295  0.009504   772  3204  7065  5134 0
 0.753924 -1.0  0.308690  0.009504   444  3204  5425  4314 0
 0.451747 -1977.0 -0.186951  0.009504   518  3204  5794  4499 0
 0.843911 -1.0  0.414494  0.009504   167  3204  4041  3622 0
 0.377677 -2309.0 -0.124902  0.009504   722  3204  6816  5010 0
 0.823513 -2.0  0.286589  0.009504   231  3204  4361  3782 0
 0.783664 -1.0  0.317216  0.009504   390  3204  5156  4180 0
 0.763024 -1.0  0.321418  0.009504   422  3204  5313  4258 0
 0.339960 -2309.0 -0.114227  0.009504   806  3204  7233  5218 0
 0.440997 -2309.0 -0.235066  0.009504   613  3204  6271  4737 0
 0.459082 -2309.0 -0.277709  0.009504   575  3204  6079  4641 0
 0.842544  0.0  0.419534  0.009504   127  3204  3837  3520 0
 0.701715 -1.0  0.259569  0.009504   467  3204  5541  4372 0
 0.801675 -1.0  0.305062  0.009504   355  3204  4979  4091 0
 0.389159 -2309.0 -0.174833  0.009504   660  3204  6504  4854 0
 0.453337 -1977.0 -0.195420  0.016475   505  3267  5794  4530 0
 0.381103 -2309.0 -0.178673  0.016475   647  3267  6504  4885 0
 0.459611 121.0 -0.282607  0.016475   562  3267  6079  4673 0
 0.709638 -1.0  0.249772  0.016475   455  3267  5541  4404 0
 0.829724 -2.0  0.286485  0.016475   247  3267  4503  3885 0
 0.813422 -1.0  0.285101  0.016475   320  3267  4867  4067 0
 0.432612 -2309.0 -0.239479  0.016475   601  3267  6271  4769 0
 0.792765 -1.0  0.307094  0.016475   378  3267  5156  4211 0
 0.282780 -41.0 -0.201492  0.016475   846  3267  7499  5383 0
 0.824484 -1.0  0.277427  0.016475   299  3267  4763  4015 0
 0.451597 122.0 -0.279751  0.016475   579  3267  6160  4713 0
 0.771700 -1.0  0.311543  0.016475   409  3267  5313  4290 0
 0.373491 -2309.0 -0.155777  0.016475   667  3267  6603  4935 0
 0.834527 -2.0  0.274709  0.028058   219  3267  4361  3814 0
 0.857745  0.0  0.404121  0.028058   114  3267  3837  3552 0
 0.410627 -2309.0 -0.230569  0.016475   626  3267  6395  4831 0
 0.370010 -2309.0 -0.128329  0.016475   710  3267  6816  5041 0
 0.857374 -1.0  0.400689  0.028058   155  3267  4041  3654 0
 0.762481 -1.0  0.298829  0.016475   432  3267  5425  4346 0
 0.361542 -2309.0 -0.117606  0.016475   760  3267  7065  5166 0
 0.332617 -2309.0 -0.117414  0.016475   793  3267  7233  5250 0
 0.811288 -1.0  0.294570  0.016475   342  3267  4979  4123 0
 0.437408 122.0 -0.259319  0.016475   579  3377  6271  4824 0
 0.838621 -1.0  0.246200  0.016475   320  3377  4979  4178 0
 0.335025 123.0 -0.143624  0.016475   688  3377  6816  5096 0
 0.347323 123.0 -0.172138  0.016475   645  3377  6603  4990 0
 0.472611 122.0 -0.304694  0.016475   540  3377  6079  4728 0
 0.795149 -1.0  0.266210  0.016475   387  3377  5313  4345 0
 0.841691 -1.0  0.235517  0.016475   298  3377  4867  4122 0
 0.785598 -1.0  0.253545  0.016475   410  3377  5425  4401 0
 0.867717 -2.0  0.219445  0.031603   197  3377  4361  3869 0
 0.287202 -41.0 -0.211826  0.016475   824  3377  7499  5438 0
 0.901334  0.0  0.331130  0.051362    92  3377  3837  3607 0
 0.296368 123.0 -0.131618  0.016475   771  3377  7233  5305 0
 0.853988 -1.0  0.226925  0.016475   277  3377  4763  4070 0
 0.473239 -1977.0 -0.234372  0.016475   483  3377  5794  4585 0
 0.730619 -1.0  0.204734  0.016475   433  3377  5541  4459 0
 0.895923 -1.0  0.335968  0.031603   133  3377  4041  3709 0
 0.367702 123.0 -0.195866  0.016475   625  3377  6504  4940 0
 0.464315 122.0 -0.301525  0.016475   557  3377  6160  4768 0
 0.416780 123.0 -0.249784  0.016475   604  3377  6395  4886 0
 0.319023 123.0 -0.132374  0.016475   738  3377  7065  5221 0
 0.817962 -1.0  0.260557  0.016475   356  3377  5156  4266 0
 0.861224 -2.0  0.233259  0.016475   225  3377  4503  3940 0
 0.815033 -1.0  0.230895  0.016475   365  3489  5313  4401 0
 0.379682 123.0 -0.209176  0.016475   603  3489  6504  4996 0
 0.430593 123.0 -0.264765  0.016475   581  3489  6395  4942 0
 0.358588 123.0 -0.184764  0.016475   623  3489  6603  5046 0
 0.863240 -2.0  0.208156  0.016475   298  3489  4979  4234 0
 0.489284 121.0 -0.322060  0.016475   518  3489  6079  4784 0
 0.305748 123.0 -0.142505  0.016475   749  3489  7233  5361 0
 0.890491 -2.0  0.190882  0.016475   203  3489  4503  3996 0
 0.329064 123.0 -0.143705  0.016475   715  3489  7065  5277 0
 0.931829 -1.0  0.284060  0.031603   110  3489  4041  3765 0
 0.475072 -1977.0 -0.265887  0.016475   461  3489  5794  4641 0
 0.839517 -1.0  0.224180  0.016475   333  3489  5156  4322 0
 0.345566 123.0 -0.155380  0.016475   665  3489  6816  5152 0
 0.805138 -1.0  0.218199  0.016475   387  3489  5425  4457 0
 0.941476 -1.0  0.271453  1.000000    70  3489  3837  3663 0
 0.452050 122.0 -0.274813  0.016475   556  3489  6271  4880 0
 0.288495 -41.0 -0.219732  0.016475   802  3489  7499  5494 0
 0.867041 -2.0  0.196355  0.016475   276  3489  4867  4178 0
 0.880457 -2.0  0.186908  0.016475   255  3489  4763  4126 0
 0.748050 -1.0  0.169334  0.016475   410  3489  5541  4515 0
 0.480578 122.0 -0.318630  0.016475   534  3489  6160  4824 0
 0.898719 -2.0  0.175165  0.031603   174  3489  4361  3925 0
 0.837664 -5.0  0.052729  0.016475   133  3837  4503  4170 0
 0.649884 -2.0  0.156206  0.016475   318  3837  5425  4631 0
 0.328139 110.0 -0.496821  0.016475   391  3837  5794  4815 0
 0.717013 -3.0  0.164452  0.016475   264  3837  5156  4496 0
 0.378670 124.0 -0.197452  0.016475   646  3837  7065  5451 0
 0.666041 -2.0  0.182256  0.016475   295  3837  5313  4575 0
 0.511709 124.0 -0.349894  0.016475   512  3837  6395  5116 0
 0.935751 -7.0  0.373400  1.000000    41  3837  4041  3939 0
 0.579565 124.0 -0.422956  0.016475   465  3837  6160  4998 0
 0.770811 -4.0  0.122699  0.016475   228  3837  4979  4408 0
 0.355372 -42.0 -0.259048  0.016475   732  3837  7499  5668 0
 0.539295 124.0 -0.364220  0.016475   487  3837  6271  5054 0
 0.590676 123.0 -0.428601  0.016475   448  3837  6079  4958 0
 0.350910 125.0 -0.193753  0.016475   679  3837  7233  5535 0
 0.777971 -4.0  0.090709  0.016475   206  3837  4867  4352 0
 0.446405 125.0 -0.279307  0.016475   533  3837  6504  5170 0
 0.810314 -4.0  0.064348  0.016475   185  3837  4763  4300 0
 0.555679 -2.0  0.063024  0.016475   341  3837  5541  4689 0
 0.419470 125.0 -0.248929  0.016475   553  3837  6603  5220 0
 0.399891 125.0 -0.212344  0.016475   596  3837  6816  5326 0
 0.861239 -5.0 -0.004287  0.052444   105  3837  4361  4099 0
 0.582380 124.0 -0.444695  0.016475   424  4041  6160  5100 0
 0.608932  0.0  0.112155  0.016475   277  4041  5425  4733 0
 0.682688 -1.0  0.117651  0.016475   223  4041  5156  4598 0
 0.506001  1.0  0.007382  0.016475   300  4041  5541  4791 0
 0.593555 123.0 -0.450862  0.016475   408  4041  6079  5060 0
 0.346785 125.0 -0.204227  0.016475   638  4041  7233  5637 0
 0.798418 -2.0 -0.019050  0.016475   144  4041  4763  4402 0
 0.362883 -43.0 -0.266554  0.016475   692  4041  7499  5770 0
 0.511502 124.0 -0.367397  0.016475   471  4041  6395  5218 0
 0.374940 125.0 -0.208493  0.016475   605  4041  7065  5553 0
 0.444381 125.0 -0.293683  0.016475   493  4041  6504  5272 0
 0.339484 -36.0 -0.560090  0.016475   351  4041  5794  4917 0
 0.625312  0.0  0.142124  0.016475   254  4041  5313  4677 0
 0.744749 -3.0  0.061472  0.016475   188  4041  4979  4510 0
 0.826321 -5.0 -0.055618  0.016475    92  4041  4503  4272 0
 0.755136 -2.0  0.017648  0.016475   165  4041  4867  4454 0
 0.540036 124.0 -0.382673  0.016475   446  4041  6271  5156 0
 0.416682 125.0 -0.262091  0.016475   512  4041  6603  5322 0
 0.868929 -4.0 -0.150004  1.000000    64  4041  4361  4201 0
 0.396612 125.0 -0.224045  0.016475   555  4041  6816  5428 0
 0.545704  5.0  0.547354  0.018262   159  4361  5156  4758 0
 0.584143 125.0 -0.397849  0.018262   382  4361  6271  5316 0
 0.387954 -44.0 -0.270096  0.018262   628  4361  7499  5930 0
 0.504500 -86.0  0.545079  0.018262   190  4361  5313  4837 0
 0.479145 126.0 -0.301978  0.018262   429  4361  6504  5432 0
 0.425339 126.0 -0.227944  0.018262   491  4361  6816  5588 0
 0.610075  2.0  0.393531  0.029710   101  4361  4867  4614 0
 0.448764 126.0 -0.268321  0.018262   448  4361  6603  5482 0
 0.401340 126.0 -0.211477  0.018262   541  4361  7065  5713 0
 0.724326  2.0  0.308993  0.033200    80  4361  4763  4562 0
 0.477310 -41.0 -0.648470  0.018262   287  4361  5794  5077 0
 0.438360  8.0  0.435368  0.018262   213  4361  5425  4893 0
 0.644422 124.0 -0.472587  0.018262   344  4361  6079  5220 0
 0.618817  1.0  0.475261  0.018262   124  4361  4979  4670 0
 0.371085 126.0 -0.206864  0.018262   574  4361  7233  5797 0
 0.323225 -310.0  0.147981  0.018262   236  4361  5541  4951 0
 0.632373 125.0 -0.465613  0.018262   360  4361  6160  5260 0
 0.552736 125.0 -0.381113  0.018262   407  4361  6395  5378 0
 0.504592 -41.0 -0.690834  0.018262   258  4503  5794  5148 0
 0.562618 126.0 -0.390087  0.018262   378  4503  6395  5449 0
 0.376871 126.0 -0.212463  0.018262   546  4503  7233  5868 0
 0.478305 10.0  0.501420  0.018262   162  4503  5313  4908 0
 0.456201 126.0 -0.275237  0.018262   420  4503  6603  5553 0
 0.362736 -310.0  0.079871  0.018262   208  4503  5541  5022 0
 0.810775  5.0  0.131103  1.000000    52  4503  4763  4633 0
 0.633745  4.0  0.268109  0.029710    73  4503  4867  4685 0
 0.657119 125.0 -0.483970  0.018262   315  4503  6079  5291 0
 0.626563  3.0  0.390984  0.018262    95  4503  4979  4741 0
 0.451384 11.0  0.381870  0.018262   184  4503  5425  4964 0
 0.644823 125.0 -0.476715  0.018262   331  4503  6160  5331 0
 0.594653 125.0 -0.407307  0.018262   354  4503  6271  5387 0
 0.390544 -44.0 -0.273869  0.018262   599  4503  7499  6001 0
 0.407653 126.0 -0.217388  0.018262   512  4503  7065  5784 0
 0.487257 126.0 -0.309461  0.018262   400  4503  6504  5503 0
 0.432085 126.0 -0.234175  0.018262   463  4503  6816  5659 0
 0.557972  8.0  0.495263  0.018262   131  4503  5156  4829 0
 0.654731 125.0 -0.489993  0.018262   279  4763  6160  5461 0
 0.525194 -89.0  0.855493  0.018262   110  4763  5313  5038 0
 0.460002 126.0 -0.281964  0.018262   368  4763  6603  5683 0
 0.593651 -41.0 -0.753326  0.018262   206  4763  5794  5278 0
 0.435175 126.0 -0.239870  0.018262   411  4763  6816  5789 0
 0.383904 24.0  0.557660  0.018262   132  4763  5425  5094 0
 0.602341 126.0 -0.417985  0.018262   302  4763  6271  5517 0
 0.667575 125.0 -0.497661  0.018262   263  4763  6079  5421 0
 0.491894 126.0 -0.317076  0.018262   348  4763  6504  5633 0
 0.392497 -308.0  0.059875  0.018262   156  4763  5541  5152 0
 0.399297 -44.0 -0.277490  0.018262   547  4763  7499  6131 0
 0.378847 126.0 -0.217390  0.018262   494  4763  7233  5998 0
 0.569625 126.0 -0.400053  0.018262   326  4763  6395  5579 0
 0.410221 126.0 -0.222639  0.018262   460  4763  7065  5914 0
 0.461811 126.0 -0.286113  0.023532   347  4867  6603  5735 0
 0.436752 22.0  0.485438  0.037536   112  4867  5425  5146 0
 0.545682 124.0  0.794298  0.037536    89  4867  5313  5090 0
 0.614978 -41.0 -0.782768  0.037536   185  4867  5794  5330 0
 0.380024 126.0 -0.220766  0.023268   473  4867  7233  6050 0
 0.400730 -44.0 -0.279716  0.023268   526  4867  7499  6183 0
 0.572574 126.0 -0.405395  0.034483   306  4867  6395  5631 0
 0.411586 126.0 -0.226206  0.023268   440  4867  7065  5966 0
 0.605644 126.0 -0.423616  0.034483   281  4867  6271  5569 0
 0.417748 -310.0 -0.015409  0.037536   135  4867  5541  5204 0
 0.493998 126.0 -0.321552  0.034483   327  4867  6504  5685 0
 0.436712 126.0 -0.243623  0.023268   390  4867  6816  5841 0
 0.672111 125.0 -0.504441  0.037536   242  4867  6079  5473 0
 0.659065 125.0 -0.496602  0.037536   259  4867  6160  5513 0
 0.462452 126.0 -0.291763  0.023532   325  4979  6603  5791 0
 0.428441 -406.0 -0.140976  0.037536   112  4979  5541  5260 0
 0.662537 125.0 -0.505737  0.037536   236  4979  6160  5569 0
 0.608079 126.0 -0.431361  0.034483   258  4979  6271  5625 0
 0.494983 126.0 -0.327663  0.034483   305  4979  6504  5741 0
 0.403220 -44.0 -0.282731  0.023268   504  4979  7499  6239 0
 0.536504 25.0  0.369967  0.037536    89  4979  5425  5202 0
 0.411756 126.0 -0.231040  0.023268   417  4979  7065  6022 0
 0.695364 27.0  0.709972  0.037536    67  4979  5313  5146 0
 0.380011 126.0 -0.225339  0.023268   451  4979  7233  6106 0
 0.437070 126.0 -0.248718  0.023268   367  4979  6816  5897 0
 0.574578 126.0 -0.412732  0.034483   283  4979  6395  5687 0
 0.675826 125.0 -0.513818  0.037536   220  4979  6079  5529 0
 0.651590 -42.0 -0.826225  0.037536   163  4979  5794  5386 0
 0.609594 126.0 -0.443680  0.034483   223  5156  6271  5713 0
 0.410044 126.0 -0.238546  0.023268   382  5156  7065  6110 0
 0.562030 -304.0 -0.461587  0.067211    77  5156  5541  5348 0
 0.474769 -83.0  0.534859  1.000000    31  5156  5313  5234 0
 0.435606 126.0 -0.256646  0.023268   332  5156  6816  5986 0
 0.378085 126.0 -0.232427  0.023268   415  5156  7233  6194 0
 0.679434 125.0 -0.528874  0.067211   185  5156  6079  5617 0
 0.461340 126.0 -0.300606  0.023532   289  5156  6603  5879 0
 0.716187 -41.0 -0.904320  0.067211   128  5156  5794  5475 0
 0.665775 125.0 -0.520387  0.042166   201  5156  6160  5658 0
 0.575450 126.0 -0.424375  0.034483   248  5156  6395  5775 0
 0.494359 126.0 -0.337268  0.034483   270  5156  6504  5830 0
 0.406062 -44.0 -0.287408  0.023268   469  5156  7499  6327 0
 0.582354 -143.0  0.062621  0.067211    54  5156  5425  5290 0
 0.581976 126.0 -0.432203  0.034483   216  5313  6395  5854 0
