#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
N4|061Z||VEP|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VHE|25.8657|-80.906998|9.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|m/s|0.1|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||VHE|25.8657|-80.906998|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|4.74815E8|0.007|m/s|0.1|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||VHN|25.8657|-80.906998|9.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|m/s|0.1|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||VHN|25.8657|-80.906998|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|4.74815E8|0.007|m/s|0.1|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||VHZ|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|m/s|0.1|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||VHZ|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|4.74815E8|0.007|m/s|0.1|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||VKI|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|celsius|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VM0|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VM1|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VM2|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VM3|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VM4|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VM5|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VM6|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VPB|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|percent|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z|00|HH1|25.8657|-80.907|9.0|0.0|0.0|0.0|Velocity Sensor|4.97864E8|0.02|m/s|100.0|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|HH1|25.8657|-80.907|9.0|0.0|0.0|0.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|HH2|25.8657|-80.907|9.0|0.0|90.0|0.0|Velocity Sensor|4.97864E8|0.02|m/s|100.0|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|HH2|25.8657|-80.907|9.0|0.0|90.0|0.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|HHZ|25.8657|-80.907|9.0|0.0|0.0|-90.0|Velocity Sensor|4.97864E8|0.02|m/s|100.0|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|HHZ|25.8657|-80.907|9.0|0.0|0.0|-90.0|Velocity Sensor|6.13626E8|0.02|m/s|100.0|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|LH1|25.8657|-80.907|9.0|0.0|0.0|0.0|Velocity Sensor|4.95508E8|0.02|m/s|1.0|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|LH1|25.8657|-80.907|9.0|0.0|0.0|0.0|Velocity Sensor|6.10723E8|0.02|m/s|1.0|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|LH2|25.8657|-80.907|9.0|0.0|90.0|0.0|Velocity Sensor|4.95508E8|0.02|m/s|1.0|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|LH2|25.8657|-80.907|9.0|0.0|90.0|0.0|Velocity Sensor|6.10723E8|0.02|m/s|1.0|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|LHZ|25.8657|-80.907|9.0|0.0|0.0|-90.0|Velocity Sensor|4.95508E8|0.02|m/s|1.0|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|LHZ|25.8657|-80.907|9.0|0.0|0.0|-90.0|Velocity Sensor|6.10723E8|0.02|m/s|1.0|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|VH1|25.8657|-80.907|9.0|0.0|0.0|0.0|Velocity Sensor|4.89682E8|0.02|m/s|0.1|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|VH1|25.8657|-80.907|9.0|0.0|0.0|0.0|Velocity Sensor|6.03542E8|0.02|m/s|0.1|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|VH2|25.8657|-80.907|9.0|0.0|90.0|0.0|Velocity Sensor|4.89682E8|0.02|m/s|0.1|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|VH2|25.8657|-80.907|9.0|0.0|90.0|0.0|Velocity Sensor|6.03542E8|0.02|m/s|0.1|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|VHZ|25.8657|-80.907|9.0|0.0|0.0|-90.0|Velocity Sensor|4.89682E8|0.02|m/s|0.1|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|VHZ|25.8657|-80.907|9.0|0.0|0.0|-90.0|Velocity Sensor|6.03542E8|0.02|m/s|0.1|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|VMU|25.8657|-80.907|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|VMU|25.8657|-80.907|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|VMV|25.8657|-80.907|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|VMV|25.8657|-80.907|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|00|VMW|25.8657|-80.907|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-14T23:47:00|2022-02-22T21:30:00
N4|061Z|00|VMW|25.8657|-80.907|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2022-02-22T21:30:00|2599-12-31T23:59:59
N4|061Z|30|LDO|25.8657|-80.907|9.0|0.0|0.0|0.0|Pressure||||1.0|2019-03-14T23:47:00|2599-12-31T23:59:59
N4|061Z|31|LDO|25.8657|-80.907|9.0|0.0|0.0|0.0|Pressure||||1.0|2019-03-14T23:47:00|2599-12-31T23:59:59
N4|061Z|32|BDF|25.8657|-80.907|9.0|0.0|0.0|0.0|Pressure|63754.0|0.5|Pa|40.0|2019-03-14T23:47:00|2599-12-31T23:59:59
N4|061Z|EP|BDF|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Hyperion microbarometer/Q330 w/Environmental Proce|64704.1|0.5|Pa|40.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z|EP|BDO|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||40.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z|EP|LCE|25.8657|-80.906998|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1000000.0|0.0|SEC|1.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z|EP|LCO|25.8657|-80.906998|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|V|1.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z|EP|LDF|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Hyperion microbarometer/Q330 w/Environmental Proce|64704.1|0.5|Pa|1.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z|EP|LDM|25.8657|-80.906998|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|Pa|1.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z|EP|LDO|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||1.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z|EP|LEP|25.8657|-80.906998|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|V|1.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z|EP|LIM|25.8657|-80.906998|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|percent|1.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z|EP|LKM|25.8657|-80.906998|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|celsius|1.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|143B||ACE|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||ACE|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||BHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||BHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||BHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||BHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||BHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||BHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||BHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||BHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||BHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30907E8|0.2|m/s|40.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||HHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||HHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||HHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||HHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||HHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||HHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||HHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||HHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||HHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.30904E8|0.3|m/s|100.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||LCE|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000000.0|0.0|s|1.0|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||LCE|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000000.0|0.0|s|1.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||LCQ|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|percent|1.0|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||LCQ|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|percent|1.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||LHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|m/s|1.0|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||LHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.29044E8|0.03|m/s|1.0|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||LHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.29044E8|0.03|m/s|1.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||LHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|m/s|1.0|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||LHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.29044E8|0.03|m/s|1.0|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||LHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.29044E8|0.03|m/s|1.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||LHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|m/s|1.0|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||LHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.29044E8|0.03|m/s|1.0|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||LHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|6.29044E8|0.03|m/s|1.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||LOG|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||LOG|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||OCF|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||OCF|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||UHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|m/s|0.01|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||UHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|3.63077E7|0.002|m/s|0.01|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||UHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|3.63077E7|0.002|m/s|0.01|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||UHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|m/s|0.01|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||UHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|3.63077E7|0.002|m/s|0.01|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||UHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|3.63077E7|0.002|m/s|0.01|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||UHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|m/s|0.01|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||UHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|3.63077E7|0.002|m/s|0.01|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||UHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|3.63077E7|0.002|m/s|0.01|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VCO|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VCO|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VEA|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VEA|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VEC|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VEC|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VEP|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VEP|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|m/s|0.1|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||VHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|5.18339E8|0.01|m/s|0.1|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||VHE|32.703201|-91.403603|31.0|0.0|90.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|5.18339E8|0.01|m/s|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|m/s|0.1|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||VHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|5.18339E8|0.01|m/s|0.1|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||VHN|32.703201|-91.403603|31.0|0.0|0.0|0.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|5.18339E8|0.01|m/s|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|5.1526E8|0.01|m/s|0.1|2014-01-30T00:00:00|2016-11-17T16:59:59
N4|143B||VHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|5.18339E8|0.01|m/s|0.1|2016-11-17T17:00:00|2018-01-30T17:00:00
N4|143B||VHZ|32.703201|-91.403603|31.0|0.0|0.0|-90.0|Guralp CMG3T/Quanterra 330 Linear Phase Composite|5.18339E8|0.01|m/s|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VKI|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|celsius|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VKI|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|celsius|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VM0|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VM0|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VM1|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VM1|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VM2|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VM2|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VM3|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VM3|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VM4|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VM4|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VM5|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VM5|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VM6|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VM6|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B||VPB|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|percent|0.1|2014-01-30T00:00:00|2018-01-30T17:00:00
N4|143B||VPB|32.703201|-91.403603|31.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|percent|0.1|2018-01-30T17:00:00|2019-03-17T00:00:00
N4|143B|00|HH1|32.7032|-91.4036|31.0|0.0|0.0|0.0|Velocity Sensor|6.19079E8|0.02|m/s|100.0|2019-03-09T01:00:00|2023-01-31T18:45:00
N4|143B|00|HH1|32.7032|-91.4036|29.0|2.0|354.0|0.0|Velocity Sensor|4.96605E8|0.02|m/s|100.0|2023-01-31T18:45:00|2599-12-31T23:59:59
N4|143B|00|HH2|32.7032|-91.4036|31.0|0.0|90.0|0.0|Velocity Sensor|6.19079E8|0.02|m/s|100.0|2019-03-09T01:00:00|2023-01-31T18:45:00
N4|143B|00|HH2|32.7032|-91.4036|29.0|2.0|84.0|0.0|Velocity Sensor|4.96605E8|0.02|m/s|100.0|2023-01-31T18:45:00|2599-12-31T23:59:59
